CIDADE;TEMPERATURA MÉDIA;ALT(M);LAT (º DEC.);LONG (ºdec);MÊS;ANO
Barreiras;22.5;447.5;12.2;45.0;5;1999
Barreiras;22.2;447.5;12.2;45.0;6;1999
Barreiras;22.9;447.5;12.2;45.0;7;1999
Barreiras;24.1;447.5;12.2;45.0;8;1999
Barreiras;26.0;447.5;12.2;45.0;9;1999
Barreiras;26.4;447.5;12.2;45.0;10;1999
Barreiras;24.9;447.5;12.2;45.0;11;1999
Barreiras;24.7;447.5;12.2;45.0;12;1999
Barreiras;24.8;447.5;12.2;45.0;1;2000
Barreiras;24.7;447.5;12.2;45.0;2;2000
Barreiras;24.6;447.5;12.2;45.0;3;2000
Barreiras;24.6;447.5;12.2;45.0;4;2000
Barreiras;23.3;447.5;12.2;45.0;5;2000
Barreiras;22.3;447.5;12.2;45.0;6;2000
Barreiras;22.7;447.5;12.2;45.0;7;2000
Barreiras;24.1;447.5;12.2;45.0;8;2000
Barreiras;26.5;447.5;12.2;45.0;9;2000
Barreiras;27.3;447.5;12.2;45.0;10;2000
Barreiras;25.0;447.5;12.2;45.0;11;2000
Barreiras;24.9;447.5;12.2;45.0;12;2000
Barreiras;25.1;447.5;12.2;45.0;1;2001
Barreiras;25.7;447.5;12.2;45.0;2;2001
Barreiras;25.1;447.5;12.2;45.0;3;2001
Barreiras;25.2;447.5;12.2;45.0;4;2001
Barreiras;25.3;447.5;12.2;45.0;5;2001
Barreiras;23.3;447.5;12.2;45.0;6;2001
Barreiras;23.1;447.5;12.2;45.0;7;2001
Barreiras;24.5;447.5;12.2;45.0;8;2001
Barreiras;27.2;447.5;12.2;45.0;9;2001
Barreiras;26.6;447.5;12.2;45.0;10;2001
Barreiras;25.7;447.5;12.2;45.0;11;2001
Barreiras;25.1;447.5;12.2;45.0;12;2001
Barreiras;24.9;447.5;12.2;45.0;1;2002
Barreiras;25.1;447.5;12.2;45.0;2;2002
Barreiras;26.1;447.5;12.2;45.0;3;2002
Barreiras;25.1;447.5;12.2;45.0;4;2002
Barreiras;24.2;447.5;12.2;45.0;5;2002
Barreiras;23.2;447.5;12.2;45.0;6;2002
Barreiras;23.8;447.5;12.2;45.0;7;2002
Barreiras;24.8;447.5;12.2;45.0;8;2002
Barreiras;26.5;447.5;12.2;45.0;9;2002
Barreiras;28.5;447.5;12.2;45.0;10;2002
Barreiras;27.1;447.5;12.2;45.0;11;2002
Barreiras;26.3;447.5;12.2;45.0;12;2002
Barreiras;25.1;447.5;12.2;45.0;1;2003
Barreiras;25.0;447.5;12.2;45.0;2;2003
Barreiras;25.3;447.5;12.2;45.0;3;2003
Barreiras;25.4;447.5;12.2;45.0;4;2003
Barreiras;24.7;447.5;12.2;45.0;5;2003
Barreiras;22.4;447.5;12.2;45.0;6;2003
Barreiras;21.9;447.5;12.2;45.0;7;2003
Barreiras;24.7;447.5;12.2;45.0;8;2003
Barreiras;27.6;447.5;12.2;45.0;9;2003
Barreiras;27.9;447.5;12.2;45.0;10;2003
Barreiras;26.3;447.5;12.2;45.0;11;2003
Barreiras;27.0;447.5;12.2;45.0;12;2003
Barreiras;25.0;447.5;12.2;45.0;1;2004
Barreiras;24.9;447.5;12.2;45.0;2;2004
Barreiras;24.5;447.5;12.2;45.0;3;2004
Barreiras;25.0;447.5;12.2;45.0;4;2004
Barreiras;24.5;447.5;12.2;45.0;5;2004
Barreiras;23.0;447.5;12.2;45.0;6;2004
Barreiras;22.5;447.5;12.2;45.0;7;2004
Barreiras;23.9;447.5;12.2;45.0;8;2004
Barreiras;26.2;447.5;12.2;45.0;9;2004
Barreiras;27.9;447.5;12.2;45.0;10;2004
Barreiras;27.1;447.5;12.2;45.0;11;2004
Barreiras;25.9;447.5;12.2;45.0;12;2004
Barreiras;25.7;447.5;12.2;45.0;1;2005
Barreiras;25.6;447.5;12.2;45.0;2;2005
Barreiras;25.5;447.5;12.2;45.0;3;2005
Barreiras;24.6;447.5;12.2;45.0;4;2005
Barreiras;23.9;447.5;12.2;45.0;5;2005
Barreiras;23.2;447.5;12.2;45.0;6;2005
Barreiras;22.6;447.5;12.2;45.0;7;2005
Barreiras;24.4;447.5;12.2;45.0;8;2005
Barreiras;27.2;447.5;12.2;45.0;9;2005
Barreiras;28.6;447.5;12.2;45.0;10;2005
Barreiras;27.1;447.5;12.2;45.0;11;2005
Barreiras;25.3;447.5;12.2;45.0;12;2005
Barreiras;26.2;447.5;12.2;45.0;1;2006
Barreiras;25.6;447.5;12.2;45.0;2;2006
Barreiras;25.1;447.5;12.2;45.0;3;2006
Barreiras;24.5;447.5;12.2;45.0;4;2006
Barreiras;23.4;447.5;12.2;45.0;5;2006
Barreiras;21.4;447.5;12.2;45.0;6;2006
Barreiras;21.8;447.5;12.2;45.0;7;2006
Barreiras;23.9;447.5;12.2;45.0;8;2006
Barreiras;26.7;447.5;12.2;45.0;9;2006
Barreiras;27.0;447.5;12.2;45.0;10;2006
Barreiras;25.3;447.5;12.2;45.0;11;2006
Barreiras;26.1;447.5;12.2;45.0;12;2006
Barreiras;26.4;447.5;12.2;45.0;1;2007
Barreiras;24.6;447.5;12.2;45.0;2;2007
Barreiras;25.1;447.5;12.2;45.0;3;2007
Barreiras;25.3;447.5;12.2;45.0;4;2007
Barreiras;24.6;447.5;12.2;45.0;5;2007
Barreiras;22.9;447.5;12.2;45.0;6;2007
Barreiras;23.4;447.5;12.2;45.0;7;2007
Barreiras;24.5;447.5;12.2;45.0;8;2007
Barreiras;26.5;447.5;12.2;45.0;9;2007
Barreiras;28.7;447.5;12.2;45.0;10;2007
Barreiras;28.4;447.5;12.2;45.0;11;2007
Barreiras;26.4;447.5;12.2;45.0;12;2007
Barreiras;25.6;447.5;12.2;45.0;1;2008
Barreiras;25.2;447.5;12.2;45.0;2;2008
Barreiras;24.4;447.5;12.2;45.0;3;2008
Barreiras;24.4;447.5;12.2;45.0;4;2008
Barreiras;23.6;447.5;12.2;45.0;5;2008
Barreiras;22.0;447.5;12.2;45.0;6;2008
Barreiras;21.7;447.5;12.2;45.0;7;2008
Barreiras;24.0;447.5;12.2;45.0;8;2008
Barreiras;26.4;447.5;12.2;45.0;9;2008
Barreiras;28.5;447.5;12.2;45.0;10;2008
Barreiras;26.7;447.5;12.2;45.0;11;2008
Barreiras;25.3;447.5;12.2;45.0;12;2008
Barreiras;25.5;447.5;12.2;45.0;1;2009
Barreiras;25.4;447.5;12.2;45.0;2;2009
Barreiras;25.7;447.5;12.2;45.0;3;2009
Barreiras;24.7;447.5;12.2;45.0;4;2009
Barreiras;23.7;447.5;12.2;45.0;5;2009
Barreiras;22.6;447.5;12.2;45.0;6;2009
Barreiras;22.2;447.5;12.2;45.0;7;2009
Barreiras;24.6;447.5;12.2;45.0;8;2009
Barreiras;27.7;447.5;12.2;45.0;9;2009
Barreiras;26.6;447.5;12.2;45.0;10;2009
Barreiras;25.7;447.5;12.2;45.0;11;2009
Barreiras;25.0;447.5;12.2;45.0;12;2009
Barreiras;24.9;447.5;12.2;45.0;1;2010
Barreiras;25.8;447.5;12.2;45.0;2;2010
Barreiras;25.4;447.5;12.2;45.0;3;2010
Barreiras;24.7;447.5;12.2;45.0;4;2010
Barreiras;25.1;447.5;12.2;45.0;5;2010
Barreiras;23.1;447.5;12.2;45.0;6;2010
Barreiras;23.6;447.5;12.2;45.0;7;2010
Barreiras;23.7;447.5;12.2;45.0;8;2010
Barreiras;26.5;447.5;12.2;45.0;9;2010
Barreiras;28.3;447.5;12.2;45.0;10;2010
Barreiras;26.1;447.5;12.2;45.0;11;2010
Barreiras;25.2;447.5;12.2;45.0;12;2010
Barreiras;25.1;447.5;12.2;45.0;1;2011
Barreiras;24.7;447.5;12.2;45.0;2;2011
Barreiras;24.8;447.5;12.2;45.0;3;2011
Barreiras;24.9;447.5;12.2;45.0;4;2011
Barreiras;23.8;447.5;12.2;45.0;5;2011
Barreiras;22.6;447.5;12.2;45.0;6;2011
Barreiras;22.3;447.5;12.2;45.0;7;2011
Barreiras;24.6;447.5;12.2;45.0;8;2011
Barreiras;25.8;447.5;12.2;45.0;9;2011
Barreiras;27.0;447.5;12.2;45.0;10;2011
Barreiras;24.7;447.5;12.2;45.0;11;2011
Barreiras;24.5;447.5;12.2;45.0;12;2011
Barreiras;24.9;447.5;12.2;45.0;1;2012
Barreiras;25.1;447.5;12.2;45.0;2;2012
Barreiras;26.2;447.5;12.2;45.0;3;2012
Barreiras;26.3;447.5;12.2;45.0;4;2012
Barreiras;25.6;447.5;12.2;45.0;5;2012
Barreiras;24.6;447.5;12.2;45.0;6;2012
Barreiras;23.6;447.5;12.2;45.0;7;2012
Barreiras;24.6;447.5;12.2;45.0;8;2012
Barreiras;27.2;447.5;12.2;45.0;9;2012
Barreiras;28.8;447.5;12.2;45.0;10;2012
Barreiras;25.2;447.5;12.2;45.0;11;2012
Barreiras;26.7;447.5;12.2;45.0;12;2012
Barreiras;25.6;447.5;12.2;45.0;1;2013
Barreiras;26.3;447.5;12.2;45.0;2;2013
Barreiras;26.3;447.5;12.2;45.0;3;2013
Barreiras;25.5;447.5;12.2;45.0;4;2013
Barreiras;25.2;447.5;12.2;45.0;5;2013
Barreiras;24.6;447.5;12.2;45.0;6;2013
Barreiras;24.2;447.5;12.2;45.0;7;2013
Barreiras;25.3;447.5;12.2;45.0;8;2013
Barreiras;28.0;447.5;12.2;45.0;9;2013
Barreiras;28.5;447.5;12.2;45.0;10;2013
Barreiras;26.7;447.5;12.2;45.0;11;2013
Barreiras;25.0;447.5;12.2;45.0;12;2013
Barreiras;26.2;447.5;12.2;45.0;1;2014
Barreiras;25.5;447.5;12.2;45.0;2;2014
Barreiras;25.5;447.5;12.2;45.0;3;2014
Barreiras;25.3;447.5;12.2;45.0;4;2014
Barreiras;24.9;447.5;12.2;45.0;5;2014
Barreiras;23.6;447.5;12.2;45.0;6;2014
Barreiras;24.2;447.5;12.2;45.0;7;2014
Barreiras;25.1;447.5;12.2;45.0;8;2014
Barreiras;27.6;447.5;12.2;45.0;9;2014
Barreiras;28.6;447.5;12.2;45.0;10;2014
Barreiras;27.5;447.5;12.2;45.0;11;2014
Barreiras;25.8;447.5;12.2;45.0;12;2014
Barreiras;26.6;447.5;12.2;45.0;1;2015
Barreiras;25.1;447.5;12.2;45.0;2;2015
Barreiras;25.9;447.5;12.2;45.0;3;2015
Barreiras;25.8;447.5;12.2;45.0;4;2015
Barreiras;24.7;447.5;12.2;45.0;5;2015
Barreiras;23.6;447.5;12.2;45.0;6;2015
Barreiras;24.4;447.5;12.2;45.0;7;2015
Barreiras;24.8;447.5;12.2;45.0;8;2015
Barreiras;27.6;447.5;12.2;45.0;9;2015
Barreiras;28.8;447.5;12.2;45.0;10;2015
Barreiras;28.6;447.5;12.2;45.0;11;2015
Barreiras;28.0;447.5;12.2;45.0;12;2015
Barreiras;25.3;447.5;12.2;45.0;1;2016
Barreiras;26.9;447.5;12.2;45.0;2;2016
Barreiras;27.1;447.5;12.2;45.0;3;2016
Barreiras;26.5;447.5;12.2;45.0;4;2016
Barreiras;25.3;447.5;12.2;45.0;5;2016
Barreiras;24.7;447.5;12.2;45.0;6;2016
Barreiras;23.8;447.5;12.2;45.0;7;2016
Barreiras;25.8;447.5;12.2;45.0;8;2016
Barreiras;27.4;447.5;12.2;45.0;9;2016
Barreiras;27.8;447.5;12.2;45.0;10;2016
Barreiras;26.8;447.5;12.2;45.0;11;2016
Barreiras;26.3;447.5;12.2;45.0;12;2016
Barreiras;27.2;447.5;12.2;45.0;1;2017
Barreiras;25.4;447.5;12.2;45.0;2;2017
Barreiras;25.8;447.5;12.2;45.0;3;2017
Barreiras;25.6;447.5;12.2;45.0;4;2017
Barreiras;25.1;447.5;12.2;45.0;5;2017
Barreiras;24.0;447.5;12.2;45.0;6;2017
Barreiras;22.9;447.5;12.2;45.0;7;2017
Barreiras;24.5;447.5;12.2;45.0;8;2017
Barreiras;26.9;447.5;12.2;45.0;9;2017
Barreiras;29.8;447.5;12.2;45.0;10;2017
Barreiras;27.2;447.5;12.2;45.0;11;2017
Barreiras;26.0;447.5;12.2;45.0;12;2017
Barreiras;26.4;447.5;12.2;45.0;1;2018
Barreiras;25.0;447.5;12.2;45.0;2;2018
Barreiras;25.1;447.5;12.2;45.0;3;2018
Barreiras;24.7;447.5;12.2;45.0;4;2018
Barreiras;24.2;447.5;12.2;45.0;5;2018
Barreiras;22.6;447.5;12.2;45.0;6;2018
Barreiras;22.2;447.5;12.2;45.0;7;2018
Barreiras;25.3;447.5;12.2;45.0;8;2018
Barreiras;27.6;447.5;12.2;45.0;9;2018
Barreiras;28.5;447.5;12.2;45.0;10;2018
Barreiras;26.5;447.5;12.2;45.0;11;2018
Barreiras;24.8;447.5;12.2;45.0;12;2018
Barreiras;26.6;447.5;12.2;45.0;1;2019
Barreiras;25.8;447.5;12.2;45.0;2;2019
Barreiras;25.7;447.5;12.2;45.0;3;2019
Barreiras;25.6;447.5;12.2;45.0;4;2019
Barreiras;25.0;447.5;12.2;45.0;5;2019
Barreiras;23.3;447.5;12.2;45.0;6;2019
Barreiras;22.6;447.5;12.2;45.0;7;2019
Barreiras;24.5;447.5;12.2;45.0;8;2019
Barreiras;27.4;447.5;12.2;45.0;9;2019
Barreiras;28.6;447.5;12.2;45.0;10;2019
Barreiras;28.6;447.5;12.2;45.0;11;2019
Barreiras;28.0;447.5;12.2;45.0;12;2019
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;1;1999
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;2;1999
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;3;1999
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;4;1999
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;5;1999
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;6;1999
Bom Jesus da Lapa;24.2;447.8;13.3;43.4;7;1999
Bom Jesus da Lapa;24.7;447.8;13.3;43.4;8;1999
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;9;1999
Bom Jesus da Lapa;26.8;447.8;13.3;43.4;10;1999
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;11;1999
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;12;1999
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;1;2000
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;2;2000
Bom Jesus da Lapa;25.3;447.8;13.3;43.4;3;2000
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;4;2000
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;5;2000
Bom Jesus da Lapa;24.6;447.8;13.3;43.4;6;2000
Bom Jesus da Lapa;24.4;447.8;13.3;43.4;7;2000
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;8;2000
Bom Jesus da Lapa;26.7;447.8;13.3;43.4;9;2000
Bom Jesus da Lapa;28.2;447.8;13.3;43.4;10;2000
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;11;2000
Bom Jesus da Lapa;24.8;447.8;13.3;43.4;12;2000
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;1;2001
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;2;2001
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;3;2001
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;4;2001
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;5;2001
Bom Jesus da Lapa;24.6;447.8;13.3;43.4;6;2001
Bom Jesus da Lapa;24.6;447.8;13.3;43.4;7;2001
Bom Jesus da Lapa;25.0;447.8;13.3;43.4;8;2001
Bom Jesus da Lapa;27.5;447.8;13.3;43.4;9;2001
Bom Jesus da Lapa;27.3;447.8;13.3;43.4;10;2001
Bom Jesus da Lapa;27.4;447.8;13.3;43.4;11;2001
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;12;2001
Bom Jesus da Lapa;25.4;447.8;13.3;43.4;1;2002
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;2;2002
Bom Jesus da Lapa;26.7;447.8;13.3;43.4;3;2002
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;4;2002
Bom Jesus da Lapa;25.3;447.8;13.3;43.4;5;2002
Bom Jesus da Lapa;24.4;447.8;13.3;43.4;6;2002
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;7;2002
Bom Jesus da Lapa;25.7;447.8;13.3;43.4;8;2002
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;9;2002
Bom Jesus da Lapa;27.9;447.8;13.3;43.4;10;2002
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;11;2002
Bom Jesus da Lapa;27.1;447.8;13.3;43.4;12;2002
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;1;2003
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;2;2003
Bom Jesus da Lapa;26.8;447.8;13.3;43.4;3;2003
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;4;2003
Bom Jesus da Lapa;25.8;447.8;13.3;43.4;5;2003
Bom Jesus da Lapa;24.8;447.8;13.3;43.4;6;2003
Bom Jesus da Lapa;23.9;447.8;13.3;43.4;7;2003
Bom Jesus da Lapa;25.7;447.8;13.3;43.4;8;2003
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;9;2003
Bom Jesus da Lapa;28.7;447.8;13.3;43.4;10;2003
Bom Jesus da Lapa;27.8;447.8;13.3;43.4;11;2003
Bom Jesus da Lapa;28.2;447.8;13.3;43.4;12;2003
Bom Jesus da Lapa;25.8;447.8;13.3;43.4;1;2004
Bom Jesus da Lapa;25.3;447.8;13.3;43.4;2;2004
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;3;2004
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;4;2004
Bom Jesus da Lapa;25.0;447.8;13.3;43.4;5;2004
Bom Jesus da Lapa;23.3;447.8;13.3;43.4;6;2004
Bom Jesus da Lapa;23.1;447.8;13.3;43.4;7;2004
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;8;2004
Bom Jesus da Lapa;26.7;447.8;13.3;43.4;9;2004
Bom Jesus da Lapa;28.4;447.8;13.3;43.4;10;2004
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;11;2004
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;12;2004
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;1;2005
Bom Jesus da Lapa;25.7;447.8;13.3;43.4;2;2005
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;3;2005
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;4;2005
Bom Jesus da Lapa;24.7;447.8;13.3;43.4;5;2005
Bom Jesus da Lapa;24.2;447.8;13.3;43.4;6;2005
Bom Jesus da Lapa;24.0;447.8;13.3;43.4;7;2005
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;8;2005
Bom Jesus da Lapa;27.7;447.8;13.3;43.4;9;2005
Bom Jesus da Lapa;29.3;447.8;13.3;43.4;10;2005
Bom Jesus da Lapa;27.2;447.8;13.3;43.4;11;2005
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;12;2005
Bom Jesus da Lapa;27.1;447.8;13.3;43.4;1;2006
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;2;2006
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;3;2006
Bom Jesus da Lapa;24.8;447.8;13.3;43.4;4;2006
Bom Jesus da Lapa;24.0;447.8;13.3;43.4;5;2006
Bom Jesus da Lapa;22.6;447.8;13.3;43.4;6;2006
Bom Jesus da Lapa;23.4;447.8;13.3;43.4;7;2006
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;8;2006
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;9;2006
Bom Jesus da Lapa;27.9;447.8;13.3;43.4;10;2006
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;11;2006
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;12;2006
Bom Jesus da Lapa;28.0;447.8;13.3;43.4;1;2007
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;2;2007
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;3;2007
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;4;2007
Bom Jesus da Lapa;26.3;447.8;13.3;43.4;5;2007
Bom Jesus da Lapa;24.3;447.8;13.3;43.4;6;2007
Bom Jesus da Lapa;24.5;447.8;13.3;43.4;7;2007
Bom Jesus da Lapa;24.7;447.8;13.3;43.4;8;2007
Bom Jesus da Lapa;26.8;447.8;13.3;43.4;9;2007
Bom Jesus da Lapa;29.2;447.8;13.3;43.4;10;2007
Bom Jesus da Lapa;29.3;447.8;13.3;43.4;11;2007
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;12;2007
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;1;2008
Bom Jesus da Lapa;26.3;447.8;13.3;43.4;2;2008
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;3;2008
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;4;2008
Bom Jesus da Lapa;25.0;447.8;13.3;43.4;5;2008
Bom Jesus da Lapa;23.8;447.8;13.3;43.4;6;2008
Bom Jesus da Lapa;23.3;447.8;13.3;43.4;7;2008
Bom Jesus da Lapa;25.4;447.8;13.3;43.4;8;2008
Bom Jesus da Lapa;27.5;447.8;13.3;43.4;9;2008
Bom Jesus da Lapa;29.6;447.8;13.3;43.4;10;2008
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;11;2008
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;12;2008
Bom Jesus da Lapa;26.2;447.8;13.3;43.4;1;2009
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;2;2009
Bom Jesus da Lapa;26.9;447.8;13.3;43.4;3;2009
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;4;2009
Bom Jesus da Lapa;24.2;447.8;13.3;43.4;5;2009
Bom Jesus da Lapa;23.9;447.8;13.3;43.4;6;2009
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;7;2009
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;8;2009
Bom Jesus da Lapa;27.5;447.8;13.3;43.4;9;2009
Bom Jesus da Lapa;28.2;447.8;13.3;43.4;10;2009
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;11;2009
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;12;2009
Bom Jesus da Lapa;27.3;447.8;13.3;43.4;1;2010
Bom Jesus da Lapa;28.1;447.8;13.3;43.4;2;2010
Bom Jesus da Lapa;26.3;447.8;13.3;43.4;3;2010
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;4;2010
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;5;2010
Bom Jesus da Lapa;24.2;447.8;13.3;43.4;6;2010
Bom Jesus da Lapa;24.5;447.8;13.3;43.4;7;2010
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;8;2010
Bom Jesus da Lapa;27.4;447.8;13.3;43.4;9;2010
Bom Jesus da Lapa;29.6;447.8;13.3;43.4;10;2010
Bom Jesus da Lapa;26.9;447.8;13.3;43.4;11;2010
Bom Jesus da Lapa;26.3;447.8;13.3;43.4;12;2010
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;1;2011
Bom Jesus da Lapa;27.1;447.8;13.3;43.4;2;2011
Bom Jesus da Lapa;25.7;447.8;13.3;43.4;3;2011
Bom Jesus da Lapa;25.8;447.8;13.3;43.4;4;2011
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;5;2011
Bom Jesus da Lapa;24.9;447.8;13.3;43.4;6;2011
Bom Jesus da Lapa;24.4;447.8;13.3;43.4;7;2011
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;8;2011
Bom Jesus da Lapa;26.7;447.8;13.3;43.4;9;2011
Bom Jesus da Lapa;27.5;447.8;13.3;43.4;10;2011
Bom Jesus da Lapa;25.0;447.8;13.3;43.4;11;2011
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;12;2011
Bom Jesus da Lapa;26.5;447.8;13.3;43.4;1;2012
Bom Jesus da Lapa;26.8;447.8;13.3;43.4;2;2012
Bom Jesus da Lapa;28.4;447.8;13.3;43.4;3;2012
Bom Jesus da Lapa;28.7;447.8;13.3;43.4;4;2012
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;5;2012
Bom Jesus da Lapa;26.1;447.8;13.3;43.4;6;2012
Bom Jesus da Lapa;25.1;447.8;13.3;43.4;7;2012
Bom Jesus da Lapa;25.0;447.8;13.3;43.4;8;2012
Bom Jesus da Lapa;28.1;447.8;13.3;43.4;9;2012
Bom Jesus da Lapa;29.5;447.8;13.3;43.4;10;2012
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;11;2012
Bom Jesus da Lapa;28.5;447.8;13.3;43.4;12;2012
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;1;2013
Bom Jesus da Lapa;29.0;447.8;13.3;43.4;2;2013
Bom Jesus da Lapa;28.6;447.8;13.3;43.4;3;2013
Bom Jesus da Lapa;26.6;447.8;13.3;43.4;4;2013
Bom Jesus da Lapa;27.0;447.8;13.3;43.4;5;2013
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;6;2013
Bom Jesus da Lapa;25.8;447.8;13.3;43.4;7;2013
Bom Jesus da Lapa;26.3;447.8;13.3;43.4;8;2013
Bom Jesus da Lapa;28.7;447.8;13.3;43.4;9;2013
Bom Jesus da Lapa;28.6;447.8;13.3;43.4;10;2013
Bom Jesus da Lapa;27.8;447.8;13.3;43.4;11;2013
Bom Jesus da Lapa;25.4;447.8;13.3;43.4;12;2013
Bom Jesus da Lapa;26.9;447.8;13.3;43.4;1;2014
Bom Jesus da Lapa;27.4;447.8;13.3;43.4;2;2014
Bom Jesus da Lapa;27.4;447.8;13.3;43.4;3;2014
Bom Jesus da Lapa;27.7;447.8;13.3;43.4;4;2014
Bom Jesus da Lapa;27.1;447.8;13.3;43.4;5;2014
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;6;2014
Bom Jesus da Lapa;25.5;447.8;13.3;43.4;7;2014
Bom Jesus da Lapa;26.2;447.8;13.3;43.4;8;2014
Bom Jesus da Lapa;28.6;447.8;13.3;43.4;9;2014
Bom Jesus da Lapa;28.8;447.8;13.3;43.4;10;2014
Bom Jesus da Lapa;27.7;447.8;13.3;43.4;11;2014
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;12;2014
Bom Jesus da Lapa;28.3;447.8;13.3;43.4;1;2015
Bom Jesus da Lapa;26.9;447.8;13.3;43.4;2;2015
Bom Jesus da Lapa;28.0;447.8;13.3;43.4;3;2015
Bom Jesus da Lapa;27.3;447.8;13.3;43.4;4;2015
Bom Jesus da Lapa;25.6;447.8;13.3;43.4;5;2015
Bom Jesus da Lapa;25.3;447.8;13.3;43.4;6;2015
Bom Jesus da Lapa;25.9;447.8;13.3;43.4;7;2015
Bom Jesus da Lapa;26.2;447.8;13.3;43.4;8;2015
Bom Jesus da Lapa;29.9;447.8;13.3;43.4;9;2015
Bom Jesus da Lapa;30.8;447.8;13.3;43.4;10;2015
Bom Jesus da Lapa;30.4;447.8;13.3;43.4;11;2015
Bom Jesus da Lapa;30.3;447.8;13.3;43.4;12;2015
Bom Jesus da Lapa;26.0;447.8;13.3;43.4;1;2016
Bom Jesus da Lapa;27.9;447.8;13.3;43.4;2;2016
Bom Jesus da Lapa;29.1;447.8;13.3;43.4;3;2016
Bom Jesus da Lapa;29.1;447.8;13.3;43.4;4;2016
Bom Jesus da Lapa;27.5;447.8;13.3;43.4;5;2016
Bom Jesus da Lapa;26.4;447.8;13.3;43.4;6;2016
Bom Jesus da Lapa;25.7;447.8;13.3;43.4;7;2016
Bom Jesus da Lapa;27.6;447.8;13.3;43.4;8;2016
Bom Jesus da Lapa;28.3;447.8;13.3;43.4;9;2016
